GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,GAME_DATE_EST
42100403,1610612744,GSW,Golden State,203490,Otto Porter Jr.,Otto,,,21,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,6.0,4.0,2022-06-08
42100403,1610612744,GSW,Golden State,1629673,Jordan Poole,Jordan,,,24,4.0,8.0,0.5,1.0,4.0,0.25,1.0,2.0,0.5,0.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,10.0,-6.0,2022-06-08
42100403,1610612744,GSW,Golden State,2738,Andre Iguodala,Andre,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2022-06-08
42100403,1610612744,GSW,Golden State,202357,Nemanja Bjelica,Nemanja,,,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,2022-06-08
42100403,1610612744,GSW,Golden State,1630541,Moses Moody,Moses,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,2022-06-08
42100403,1610612744,GSW,Golden State,1630228,Jonathan Kuminga,Jonathan,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2022-06-08
42100403,1610612744,GSW,Golden State,1627814,Damion Lee,Damion,,,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2022-06-08
42100403,1610612744,GSW,Golden State,1629308,Juan Toscano-Anderson,Juan,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,2022-06-08
42100403,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,41,9.0,23.0,0.391,3.0,9.0,0.333,5.0,6.0,0.833,1.0,5.0,6.0,9.0,1.0,0.0,2.0,2.0,26.0,13.0,2022-06-08
42100403,1610612738,BOS,Boston,201143,Al Horford,Al,F,,30,5.0,7.0,0.714,1.0,2.0,0.5,0.0,2.0,0.0,3.0,5.0,8.0,6.0,1.0,1.0,0.0,3.0,11.0,7.0,2022-06-08
42100403,1610612738,BOS,Boston,1629057,Robert Williams III,Robert,C,,26,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,0.0,3.0,4.0,0.0,3.0,8.0,21.0,2022-06-08
42100403,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,G,,40,9.0,16.0,0.563,4.0,8.0,0.5,5.0,6.0,0.833,3.0,6.0,9.0,5.0,0.0,1.0,2.0,2.0,27.0,7.0,2022-06-08
42100403,1610612738,BOS,Boston,203935,Marcus Smart,Marcus,G,,39,8.0,17.0,0.471,3.0,7.0,0.429,5.0,7.0,0.714,2.0,5.0,7.0,5.0,0.0,0.0,5.0,3.0,24.0,19.0,2022-06-08
42100403,1610612738,BOS,Boston,1628401,Derrick White,Derrick,,,24,3.0,9.0,0.333,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,-12.0,2022-06-08
42100403,1610612738,BOS,Boston,1629684,Grant Williams,Grant,,,20,4.0,7.0,0.571,1.0,4.0,0.25,1.0,2.0,0.5,3.0,2.0,5.0,0.0,1.0,0.0,1.0,2.0,10.0,10.0,2022-06-08
42100403,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,10,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,15.0,2022-06-08
42100403,1610612738,BOS,Boston,1630174,Aaron Nesmith,Aaron,,,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-08
42100403,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-08
42100403,1610612738,BOS,Boston,1629752,Juwan Morgan,Juwan,,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-08
42100403,1610612738,BOS,Boston,203917,Nik Stauskas,Nik,,,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-06-08
